booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1696331158,4/11/18 22:28,Male,April,Wed,10:28:00 PM,4,28,Office to/from Home,0,Mini,26.52,106.08,10.07,142.67,3
1650243211,3/28/18 21:42,Male,March,Wed,09:42:00 PM,31,67,Office to/from Home,60,Micro,119.24,536.95,48.31,704.5,3
1577842000,3/5/18 21:28,Female,March,Mon,09:28:00 PM,8,48,Office to/from Home,0,Prime,44.69,178.76,16.98,240.43,2
1510416122,2/12/18 22:12,Female,February,Mon,10:12:00 PM,9,47,Office to/from Home,0,Micro,35.26,141.04,13.4,189.7,1
1452360112,1/25/18 10:35,Male,January,Thu,10:35:00 AM,6,31,Customer/Partner Visit,0,Mini,29.74,118.98,11.3,160,3
OSN_936755309,4/6/18 23:28,Male,April,Fri,11:28:00 PM,2,9.25,Office to/from Home,0,Mini,7.25,29,2.75,39,5
1983061169,6/22/18 2:26,Male,June,Fri,02:26:00 AM,6,5,Late Night Ride,0,Micro,17.42,69.7,6.63,94,2
1605852852,3/15/18 1:22,Male,March,Thu,01:22:00 AM,10,29,Office to/from Home,0,Prime,37.18,148.73,14.13,200.04,2
1426798300,1/17/18 1:21,Female,January,Wed,01:21:00 AM,9,30,Office to/from Home,0,Micro,28.65,114.61,10.89,154,4
1890233771,5/30/18 0:07,Female,May,Wed,12:07:00 AM,2,2,Late Night Ride,0,Micro,14.04,56.14,5.34,76,4
1914956766,6/4/18 23:00,Male,June,Mon,11:00:00 PM,32,72,Office to/from Home,0,Micro,179.59,718.36,68.24,966,4
1986757591,6/22/18 21:15,Female,June,Fri,09:15:00 PM,6,45,Late Night Ride,0,Prime,48.51,194.06,18.43,261,5
1978715083,6/20/18 21:46,Female,June,Wed,09:46:00 PM,0,2,Office to/from Home,0,Mini,20.4,81.6,7.76,110,4
1745568763,4/24/18 15:52,Female,April,Tue,03:52:00 PM,27,71,Market/Site Visit,70,Prime,83.97,405.89,35.4,525,5
1983056756,6/22/18 2:15,Male,June,Fri,02:15:00 AM,2,3,Office to/from Home,0,Micro,12.64,50.56,4.81,68,3
1809456530,5/10/18 0:44,Male,May,Thu,12:44:00 AM,1,2,Office to/from Home,0,Mini,15.84,63.36,6.02,85,4
1725632018,4/19/18 21:44,Male,April,Thu,09:44:00 PM,5,9,Late Night Ride,0,Prime,31.97,127.88,12.14,172,4
1605567112,3/14/18 21:13,Male,March,Wed,09:13:00 PM,7,44,Late Night Ride,0,Mini,36.99,147.95,14.06,199,5
1435968468,1/19/18 23:23,Male,January,Fri,11:23:00 PM,3,4,Office to/from Home,0,Micro,14.44,57.76,5.49,78,1
1777436409,5/2/18 7:11,Female,May,Wed,07:11:00 AM,12,33,Office Event,0,Micro,46.08,184.34,17.51,248,2
OSN_1015431045,5/29/18 2:57,Male,May,Tue,02:57:00 AM,2,13.8,Office to/from Home,0,Mini,12.01,48.03,4.56,65,5
2012471585,6/29/18 22:12,Female,June,Fri,10:12:00 PM,13,41,Office to/from Home,0,Mini,97.54,390.17,37.06,525,4
1393040826,1/5/18 9:40,Female,January,Fri,09:40:00 AM,7,42,Customer/Partner Visit,0,Prime,38.09,152.37,14.48,205,3
1820133494,5/12/18 2:14,Female,May,Sat,02:14:00 AM,3,3,Late Night Ride,0,Mini,19.08,76.32,7.25,103,4
1945185020,6/12/18 22:46,Female,June,Tue,10:46:00 PM,19,52,Office to/from Home,0,Micro,71.38,285.5,27.13,384,3
1644339843,3/27/18 5:27,Female,March,Tue,05:27:00 AM,5,5,Office to/from Home,0,Micro,17.1,68.4,6.5,92,4
1466612373,1/29/18 22:22,Female,January,Mon,10:22:00 PM,7,38,Office to/from Home,0,Mini,33.13,132.52,12.59,178,3
1500552805,2/10/18 1:33,Female,February,Sat,01:33:00 AM,31,59,Office to/from Home,60,Micro,79.75,379.02,33.3,492,4
1647190019,3/28/18 1:16,Female,March,Wed,01:16:00 AM,2,3,Office to/from Home,0,Micro,13.2,52.79,5.02,71.01,4
1533235641,2/20/18 0:46,Female,February,Tue,12:46:00 AM,3,3,Office to/from Home,0,Mini,18.6,74.4,7.07,100.07,3
1717448028,4/17/18 23:11,Male,April,Tue,11:11:00 PM,6,33,Office to/from Home,0,Mini,29.88,119.52,11.36,160.76,5
1998980488,6/25/18 21:24,Male,June,Mon,09:24:00 PM,13,40,Office to/from Home,0,Prime,56.89,227.57,21.62,306,2
1875495162,5/26/18 1:44,Male,May,Sat,01:44:00 AM,5,54,Late Night Ride,0,Micro,35.95,143.79,13.66,193,4
1860404008,5/21/18 21:31,Female,May,Mon,09:31:00 PM,16,52,Late Night Ride,0,Mini,66.54,266.14,25.29,358,5
1870468601,5/24/18 22:06,Male,May,Thu,10:06:00 PM,7,35,Late Night Ride,0,Micro,28.78,115.12,10.94,155,4
1599769122,3/12/18 21:19,Female,March,Mon,09:19:00 PM,2,5,Office to/from Home,0,Prime,20.14,80.54,7.66,108,5
1978596267,6/20/18 21:01,Female,June,Wed,09:01:00 PM,27,74,Office to/from Home,70,Prime,130.25,591.02,53,774,5
1426778796,1/17/18 0:43,Male,January,Wed,12:43:00 AM,10,28,Office to/from Home,0,Micro,30.28,121.12,11.51,163,5
1844836506,5/17/18 21:08,Male,May,Thu,09:08:00 PM,14,38,Late Night Ride,0,Mini,47.74,190.96,18.14,257,5
1533215763,2/20/18 0:16,Female,February,Tue,12:16:00 AM,3,4,Office to/from Home,0,Mini,20.6,82.4,7.83,110.83,3
1837846681,5/16/18 0:04,Male,May,Wed,12:04:00 AM,14,34,Office to/from Home,0,Mini,42.72,170.88,16.23,230,4
1516221777,2/14/18 22:32,Female,February,Wed,10:32:00 PM,7,38,Office to/from Home,0,Micro,30.16,120.64,11.46,162.26,5
1914699432,6/4/18 21:23,Male,June,Mon,09:23:00 PM,30,93,Office to/from Home,35,Mini,209,871,81.18,1161,5
1870459466,5/24/18 21:50,Female,May,Thu,09:50:00 PM,2,5,Office to/from Home,0,Mini,18.96,75.84,7.2,102,2
1445586228,1/22/18 22:20,Male,January,Mon,10:20:00 PM,4,6,Office to/from Home,0,Mini,24.69,98.74,9.38,133,3
1516060420,2/14/18 21:31,Female,February,Wed,09:31:00 PM,4,7,Late Night Ride,0,Micro,16.83,67.32,6.4,90.55,4
1583973961,3/8/18 0:18,Male,March,Thu,12:18:00 AM,7,7,Office to/from Home,0,Mini,27.93,111.72,10.62,150.27,4
1978821655,6/20/18 22:29,Male,June,Wed,10:29:00 PM,11,48,Late Night Ride,0,Mini,50.93,203.72,19.36,274,4
1666824798,4/2/18 21:14,Female,April,Mon,09:14:00 PM,13,52,Late Night Ride,0,Mini,44.88,179.52,17.06,241.46,4
1587340662,3/9/18 1:20,Male,March,Fri,01:20:00 AM,13,33,Late Night Ride,0,Micro,37,148,14.06,199.06,4
1669957269,4/4/18 1:49,Male,April,Wed,01:49:00 AM,3,3,Office to/from Home,0,Prime,20.69,82.76,7.86,111.31,4
1890199850,5/29/18 23:37,Male,May,Tue,11:37:00 PM,6,28,Office to/from Home,0,Mini,28.88,115.52,10.98,155,3
1805446628,5/8/18 23:09,Female,May,Tue,11:09:00 PM,11,47,Office to/from Home,0,Mini,41.32,165.28,15.7,222,4
1801921773,5/7/18 23:30,Female,May,Mon,11:30:00 PM,11,32,Late Night Ride,0,Prime,50.56,202.23,19.21,272,5
1590210758,3/9/18 21:32,Male,March,Fri,09:32:00 PM,2,4,Office to/from Home,0,Prime,19.52,78.06,7.41,104.99,5
1925479524,6/7/18 21:41,Female,June,Thu,09:41:00 PM,11,51,Office to/from Home,0,Prime,46.65,186.62,17.73,251,4
1863811586,5/22/18 23:55,Male,May,Tue,11:55:00 PM,1,2,Office to/from Home,0,Mini,15.68,62.72,5.96,84,4
1689688121,4/9/18 21:09,Female,April,Mon,09:09:00 PM,6,23,Late Night Ride,0,Micro,55.15,220.62,20.96,296.73,2
1480239140,2/3/18 19:47,Female,February,Sat,07:47:00 PM,16,59,Airport/Station Ride,0,Mini,75.6,302.39,28.73,407,3
1534119344,2/20/18 11:03,Female,February,Tue,11:03:00 AM,10,50,Office Event,0,Mini,41.24,164.97,15.67,221.88,4
1429616617,1/17/18 23:34,Male,January,Wed,11:34:00 PM,10,45,Office to/from Home,0,Micro,35.62,142.48,13.53,192,3
1477779841,2/3/18 1:50,Female,February,Sat,01:50:00 AM,11,37,Office to/from Home,0,Micro,47.35,189.39,17.99,255,3
1466657505,1/29/18 23:07,Female,January,Mon,11:07:00 PM,4,19,Office to/from Home,0,Micro,20.02,80.08,7.6,108,3
1613094519,3/16/18 22:06,Male,March,Fri,10:06:00 PM,8,44,Office to/from Home,0,Micro,37.38,149.52,14.21,201.11,5
1522445979,2/16/18 22:39,Male,February,Fri,10:39:00 PM,30,82,Office to/from Home,35,Micro,85.6,377.4,34.28,497.28,1
OSN_806195011,1/3/18 0:03,Male,January,Wed,12:03:00 AM,8,34.1,Office to/from Home,0,Play,13.94,55.76,5.3,75,5
1516142473,2/14/18 21:47,Female,February,Wed,09:47:00 PM,12,48,Office to/from Home,0,Prime,58.42,233.66,22.2,314.28,2
1844955298,5/17/18 21:46,Male,May,Thu,09:46:00 PM,4,8,Office to/from Home,0,Mini,46.09,184.38,17.52,248,2
1496756916,2/8/18 23:17,Female,February,Thu,11:17:00 PM,10,44,Office to/from Home,0,Micro,34.84,139.36,13.24,187,3
1689694993,4/9/18 21:12,Female,April,Mon,09:12:00 PM,31,67,Office to/from Home,70,Mini,127.92,581.67,52.11,761.7,4
1475232010,2/2/18 10:11,Male,February,Fri,10:11:00 AM,8,27,Office to/from Home,0,Micro,51.99,207.96,19.76,280,1
1870425541,5/24/18 21:36,Male,May,Thu,09:36:00 PM,9,34,Late Night Ride,0,Micro,47.22,188.88,17.94,254,5
2005461233,6/27/18 21:50,Female,June,Wed,09:50:00 PM,9,35,Office to/from Home,0,Mini,63.72,254.88,24.21,343,3
OSN_877502323,2/21/18 22:56,Female,February,Wed,10:56:00 PM,30,63.05,Office to/from Home,0,Mini,67.44,304.76,27.38,400,4
1948607773,6/13/18 22:54,Male,June,Wed,10:54:00 PM,5,6,Office to/from Home,0,Mini,32.95,131.8,12.52,177,2
1999142738,6/25/18 22:19,Male,June,Mon,10:19:00 PM,3,14,Office to/from Home,0,Mini,60.49,241.97,22.98,325,2
1667058988,4/3/18 0:04,Female,April,Tue,12:04:00 AM,22,43,Late Night Ride,0,Prime,74.19,296.76,28.19,399.14,4
1841527233,5/17/18 1:30,Male,May,Thu,01:30:00 AM,10,28,Office to/from Home,0,Mini,35.5,142.01,13.49,191,3
1474545453,2/1/18 22:29,Male,February,Thu,10:29:00 PM,8,35,Office to/from Home,0,Mini,34.48,137.9,13.11,185,3
1432707792,1/18/18 23:23,Female,January,Thu,11:23:00 PM,11,34,Office to/from Home,0,Micro,33.04,132.16,12.56,178,4
1602697426,3/13/18 21:44,Male,March,Tue,09:44:00 PM,12,49,Office to/from Home,0,Micro,46.65,186.62,17.73,251,4
1500187538,2/9/18 22:00,Female,February,Fri,10:00:00 PM,29,64,Office to/from Home,35,Micro,104.97,454.86,41.64,601,3
1562071434,2/28/18 22:12,Male,February,Wed,10:12:00 PM,17,59,Airport/Station Ride,35,Micro,48.2,227.8,20.07,296.07,3
1870420389,5/24/18 21:34,Male,May,Thu,09:34:00 PM,11,45,Office to/from Home,0,Mini,60.41,241.63,22.95,325,4
1558756092,2/27/18 21:09,Male,February,Tue,09:09:00 PM,7,40,Late Night Ride,0,Micro,31.16,124.64,11.84,167.64,4
1472073212,2/1/18 5:11,Male,February,Thu,05:11:00 AM,5,4,Office to/from Home,0,Micro,16.6,66.4,6.31,89,3
OSN_1023076115,6/4/18 21:49,Male,June,Mon,09:49:00 PM,3,15.4,Office to/from Home,0,Mini,38.14,152.56,14.5,205,4
1870562988,5/24/18 22:49,Female,May,Thu,10:49:00 PM,6,29,NA,0,Mini,42.25,169.01,16.05,227,4
1675689642,4/5/18 21:05,Female,April,Thu,09:05:00 PM,0,4,Office to/from Home,0,Mini,15.28,61.13,5.82,82.23,3
1922156692,6/6/18 22:09,Male,June,Wed,10:09:00 PM,18,53,Office to/from Home,0,Prime,80.22,320.9,30.48,432,5
1730913684,4/20/18 22:46,Male,April,Fri,10:46:00 PM,7,32,Late Night Ride,0,Mini,36.35,145.41,13.81,196,4
1423582150,1/15/18 21:50,Female,January,Mon,09:50:00 PM,8,55,Office to/from Home,0,Prime,46.01,184.04,17.48,248,1
1892498063,5/30/18 18:05,Female,May,Wed,06:05:00 PM,12,63,Office Event,0,Mini,83.3,333.22,31.66,448,5
1860336368,5/21/18 21:07,Male,May,Mon,09:07:00 PM,2,15,Office to/from Home,0,Micro,17.95,71.78,6.82,97,4
1650181268,3/28/18 21:38,Male,March,Wed,09:38:00 PM,2,6,Office to/from Home,0,Prime,23.37,93.49,8.88,126,4
1409131094,1/10/18 23:43,Male,January,Wed,11:43:00 PM,4,4,Office to/from Home,0,Mini,21.62,86.5,8.22,116,3
1922303393,6/7/18 0:04,Male,June,Thu,12:04:00 AM,5,5,Late Night Ride,0,Prime,26.21,104.83,9.96,141,5
1466666383,1/29/18 23:08,Female,January,Mon,11:08:00 PM,3,14,Office to/from Home,0,Mini,21.71,86.82,8.24,117,5
1870554649,5/24/18 22:45,Male,May,Thu,10:45:00 PM,5,27,Office to/from Home,0,Prime Play,45.07,128.76,14.55,188,5
1975140094,6/19/18 23:41,Male,June,Tue,11:41:00 PM,5,5,Office to/from Home,0,Prime,29.6,118.38,11.25,159,4
1930097873,6/9/18 0:42,Male,June,Sat,12:42:00 AM,4,4,Office to/from Home,0,Micro,20.82,83.28,7.91,112,3
1870668917,5/25/18 0:16,Female,May,Fri,12:16:00 AM,10,25,Office to/from Home,0,Micro,29.14,116.56,11.08,157,4
1516207688,2/14/18 22:23,Female,February,Wed,10:23:00 PM,8,40,Office to/from Home,0,Micro,31.72,126.88,12.05,170.65,3
1866950327,5/23/18 21:35,Female,May,Wed,09:35:00 PM,21,73,Late Night Ride,0,Micro,63.03,252.12,23.94,339,4
1445813985,1/23/18 3:07,Male,January,Tue,03:07:00 AM,14,32,Office to/from Home,35,Micro,36.64,181.57,15.68,234,5
1746961541,4/24/18 20:58,Male,April,Tue,08:58:00 PM,12,34,Airport/Station Ride,0,Prime,39.2,156.8,14.9,211,4
1671497928,4/4/18 15:19,Female,April,Wed,03:19:00 PM,2,17,NA,0,Micro,17.38,69.52,6.6,93.5,2
1562013576,2/28/18 21:57,Male,February,Wed,09:57:00 PM,3,6,Office to/from Home,0,Micro,15.29,61.18,5.81,82.28,2
1436025422,1/20/18 0:05,Male,January,Sat,12:05:00 AM,14,57,Office to/from Home,0,Mini,48.59,194.37,18.47,261,4
1863584221,5/22/18 21:21,Female,May,Tue,09:21:00 PM,17,49,Office to/from Home,0,Micro,48.8,195.22,18.54,263,5
1716052902,4/17/18 16:36,Female,April,Tue,04:36:00 PM,11,52,Customer/Partner Visit,0,Micro,38.85,155.39,14.76,209,5
2005668821,6/27/18 23:37,Female,June,Wed,11:37:00 PM,2,3,Office to/from Home,0,Mini,23.96,95.82,9.1,129,5
1533140915,2/19/18 23:21,Female,February,Mon,11:21:00 PM,8,35,NA,0,Micro,30,120,11.4,161.4,4
1500447841,2/9/18 23:35,Male,February,Fri,11:35:00 PM,2,3,Office to/from Home,0,Prime,17.59,70.35,6.69,95,2
1466797699,1/30/18 2:17,Male,January,Tue,02:17:00 AM,5,5,Office to/from Home,0,Micro,17.24,68.95,6.55,93,5
1429477416,1/17/18 21:59,Female,January,Wed,09:59:00 PM,10,38,Office to/from Home,0,Prime,46.38,185.52,17.63,250,5
1393728224,1/5/18 14:21,Female,January,Fri,02:21:00 PM,31,90,Office Event,0,Prime Play,115.38,461.52,43.84,621,4
1408990139,1/10/18 22:06,Female,January,Wed,10:06:00 PM,7,37,Office to/from Home,0,Micro,29.86,119.44,11.34,161,5
OSN_935121493,4/5/18 21:57,Male,April,Thu,09:57:00 PM,3,19.2,Office to/from Home,0,Mini,7.25,29,2.75,39,5
1870479672,5/24/18 21:58,Female,May,Thu,09:58:00 PM,50,104,Office to/from Home,35,Mini,164.13,691.5,64.12,920,3
1583972728,3/8/18 0:16,Female,March,Thu,12:16:00 AM,4,4,Office to/from Home,0,Mini,21.92,87.7,8.34,117.96,3
1819581498,5/11/18 22:03,Male,May,Fri,10:03:00 PM,5,41,Office to/from Home,0,Mini,29.4,117.6,11.18,158,5
1877210604,5/26/18 15:32,Male,May,Sat,03:32:00 PM,2,5,Customer/Partner Visit,0,Mini,18.2,72.8,6.92,98,2
OSN_913900121,3/20/18 23:10,Female,March,Tue,11:10:00 PM,2,11.32,Office to/from Home,0,Mini,7.25,29,2.75,39,3
1513257527,2/14/18 0:08,Female,February,Wed,12:08:00 AM,7,28,Office to/from Home,0,Mini,31.09,124.36,11.82,167.27,1
1469364459,1/30/18 23:39,Male,January,Tue,11:39:00 PM,1,2,Office to/from Home,0,Mini,14.87,59.47,5.65,80,3
OSN_963347481,4/23/18 22:42,Male,April,Mon,10:42:00 PM,2,26.37,Office to/from Home,0,Play,8.66,34.63,3.29,47,5
1653868978,3/30/18 1:14,Male,March,Fri,01:14:00 AM,27,45,Office to/from Home,0,Micro,65.7,262.8,24.97,353.47,4
1471817382,1/31/18 22:20,Male,January,Wed,10:20:00 PM,10,55,Office to/from Home,0,Micro,38.74,154.96,14.72,208,4
1886566797,5/28/18 21:11,Female,May,Mon,09:11:00 PM,4,7,Office to/from Home,0,Mini,30.07,120.29,11.42,162,3
1813843234,5/10/18 21:46,Male,May,Thu,09:46:00 PM,8,40,Office to/from Home,0,Mini,51.46,205.83,19.55,277,4
1974957713,6/19/18 22:04,Female,June,Tue,10:04:00 PM,21,59,Office to/from Home,0,Mini,83.46,333.83,31.71,449,4
1426576101,1/16/18 21:50,Female,January,Tue,09:50:00 PM,16,45,Late Night Ride,0,Mini,48.76,195.02,18.53,262,4
1565408781,3/2/18 0:36,Female,March,Fri,12:36:00 AM,2,3,Late Night Ride,0,Mini,17.64,70.56,6.71,94.91,3
2008623627,6/28/18 21:20,Female,June,Thu,09:20:00 PM,19,58,Late Night Ride,0,Micro,50,200,19,269,4
1870436124,5/24/18 21:46,Male,May,Thu,09:46:00 PM,24,57,Office to/from Home,0,Mini,92.61,370.44,35.19,498,5
1956308917,6/15/18 22:08,Male,June,Fri,10:08:00 PM,32,67,Office to/from Home,70,Mini,120.08,550.33,49.13,720,5
1494362244,2/8/18 9:30,Male,February,Thu,09:30:00 AM,22,106,Office to/from Home,0,Mini,93.07,372.26,35.36,501,3
1593478926,3/10/18 22:24,Female,March,Sat,10:24:00 PM,3,8,Office to/from Home,0,Micro,17.66,70.63,6.71,95,4
1986960213,6/22/18 21:59,Male,June,Fri,09:59:00 PM,31,83,Office to/from Home,35,Mini,97.8,426.2,38.91,563,5
1493796448,2/7/18 23:21,Male,February,Wed,11:21:00 PM,20,37,Office to/from Home,60,Micro,45.94,243.76,20.46,310,5
1773336171,4/30/18 21:41,Male,April,Mon,09:41:00 PM,4,31,Office to/from Home,0,Micro,36.15,144.6,13.74,194,4
1863689938,5/22/18 22:12,Female,May,Tue,10:12:00 PM,16,49,Office to/from Home,35,Prime,61.45,280.8,25.1,367,4
1602919307,3/14/18 1:35,Male,March,Wed,01:35:00 AM,11,35,Office to/from Home,0,Micro,41.66,166.64,15.83,224.13,1
1412156901,1/11/18 23:38,Male,January,Thu,11:38:00 PM,2,3,Late Night Ride,0,Micro,12.94,51.76,4.92,70,5
1644205959,3/27/18 0:20,Male,March,Tue,12:20:00 AM,11,33,Office to/from Home,0,Micro,32.74,130.96,12.44,176.14,5
2006579728,6/28/18 10:36,Male,June,Thu,10:36:00 AM,6,48,Office to/from Home,0,Micro,31.41,125.65,11.93,169,3
1494994373,2/8/18 12:56,Female,February,Thu,12:56:00 PM,26,73,Customer/Partner Visit,0,Micro,63.96,255.82,24.32,344,5
1445448311,1/22/18 21:31,Male,January,Mon,09:31:00 PM,23,77,Office to/from Home,0,Micro,64.66,258.64,24.57,348,2
1669704426,4/3/18 21:24,Male,April,Tue,09:24:00 PM,21,42,Office to/from Home,0,Mini,56.96,227.84,21.66,306.46,5
1469156717,1/30/18 21:32,Male,January,Tue,09:32:00 PM,23,65,Office to/from Home,0,Micro,65.88,263.51,25.04,354,2
1743329783,4/23/18 21:29,Male,April,Mon,09:29:00 PM,14,54,Office to/from Home,0,Mini,47.77,191.1,18.16,257,5
1454925080,1/25/18 22:26,Male,January,Thu,10:26:00 PM,4,28,Office to/from Home,0,Mini,26.48,105.92,10.07,142,4
1675908921,4/5/18 22:36,Male,April,Thu,10:36:00 PM,11,38,Office to/from Home,0,Mini,39.2,156.81,14.9,210.91,5
OSN_921547443,3/26/18 23:22,Female,March,Mon,11:22:00 PM,2,5.95,Late Night Ride,0,Play,7.25,29,2.75,39,5
2008663850,6/28/18 21:40,Male,June,Thu,09:40:00 PM,31,88,Office to/from Home,35,Mini,98.48,428.92,39.18,567,4
1743512114,4/23/18 22:53,Male,April,Mon,10:53:00 PM,2,4,Late Night Ride,0,Micro,16.7,66.8,6.35,90,4
1432494223,1/18/18 21:43,Male,January,Thu,09:43:00 PM,11,41,Office to/from Home,0,Prime,47.35,189.4,17.99,255,5
1751218594,4/25/18 21:25,Female,April,Wed,09:25:00 PM,7,49,Office to/from Home,0,Mini,43.88,175.51,16.68,236,4
1675813708,4/5/18 21:45,Male,April,Thu,09:45:00 PM,29,90,Office to/from Home,35,Micro,95.72,417.9,38.13,551.75,5
1409179163,1/11/18 0:54,Male,January,Thu,12:54:00 AM,3,4,Office to/from Home,0,Micro,14.56,58.24,5.53,78,4
1386934750,1/3/18 1:58,Female,January,Wed,01:58:00 AM,8,25,Office to/from Home,0,Prime,37.85,151.4,14.38,204,5
1409051373,1/10/18 22:36,Male,January,Wed,10:36:00 PM,2,3,Office to/from Home,0,Micro,12.94,51.76,4.92,70,1
1432573739,1/18/18 21:54,Female,January,Thu,09:54:00 PM,17,41,Airport/Station Ride,0,Micro,54.04,216.17,20.54,291,4
1493872385,2/8/18 0:17,Female,February,Thu,12:17:00 AM,2,3,Office to/from Home,0,Micro,13.83,55.33,5.26,74,5
1558782365,2/27/18 21:20,Male,February,Tue,09:20:00 PM,5,30,Office to/from Home,0,Micro,25,100,9.5,134.5,4
1657064897,3/31/18 0:41,Male,March,Sat,12:41:00 AM,49,87,Office to/from Home,35,Micro,142.42,604.68,55.87,802.97,4
1647190333,3/28/18 1:13,Male,March,Wed,01:13:00 AM,6,6,Office to/from Home,0,Mini,24.48,97.92,9.31,131.71,5
1650546379,3/29/18 2:16,Female,March,Thu,02:16:00 AM,10,33,Office to/from Home,0,Mini,37.73,150.93,14.34,203,5
1952389806,6/15/18 4:15,Male,June,Fri,04:15:00 AM,7,6,Office to/from Home,0,Mini,26.08,104.32,9.91,140,4
1516146081,2/14/18 21:48,Female,February,Wed,09:48:00 PM,16,47,Late Night Ride,0,Mini,66.6,266.38,25.31,358.29,5
1805279713,5/8/18 21:37,Female,May,Tue,09:37:00 PM,11,49,Office to/from Home,0,Prime,60.23,240.91,22.89,324,5
1747498732,4/25/18 4:01,Female,April,Wed,04:01:00 AM,22,46,Office to/from Hotel,0,Micro,53.52,214.07,20.34,288,3
1902050332,6/1/18 22:49,Male,June,Fri,10:49:00 PM,32,62,Office Event,70,Micro,87.08,418.34,36.6,542,5
2002236266,6/26/18 21:11,Male,June,Tue,09:11:00 PM,14,58,Office to/from Home,35,Prime,73.79,330.17,29.79,434,4
1474699798,2/2/18 1:52,Female,February,Fri,01:52:00 AM,15,37,Office to/from Home,0,Micro,36.58,146.3,13.9,197,2
1587208742,3/8/18 22:53,Male,March,Thu,10:53:00 PM,2,3,Office to/from Home,0,Prime,18.93,75.72,7.2,102,3
1789055075,5/4/18 21:22,Female,May,Fri,09:22:00 PM,12,56,Office to/from Home,0,Mini,55.58,222.3,21.12,299,4
1820094142,5/12/18 1:11,Male,May,Sat,01:11:00 AM,1,2,Office to/from Home,0,Micro,13.2,52.79,5.02,71,2
2005699018,6/28/18 0:13,Female,June,Thu,12:13:00 AM,7,28,Office to/from Home,0,Micro,26.95,107.81,10.24,145,4
1590864229,3/10/18 8:46,Female,March,Sat,08:46:00 AM,8,30,Office to/from Home,0,Prime,39.32,157.28,14.94,211.54,3
1879173943,5/26/18 23:37,Male,May,Sat,11:37:00 PM,3,5,Office to/from Home,0,Mini,30.3,121.19,11.51,163,4
1555882488,2/26/18 21:36,Male,February,Mon,09:36:00 PM,13,56,Office to/from Home,0,Micro,44.2,176.8,16.8,237.8,1
1837530343,5/15/18 21:40,Female,May,Tue,09:40:00 PM,8,38,Office to/from Home,0,Prime,33.76,135.04,12.83,182,4
1455158014,1/26/18 1:39,Male,January,Fri,01:39:00 AM,5,4,Office to/from Home,0,Micro,16.11,64.45,6.12,87,1
1971394980,6/18/18 23:47,Male,June,Mon,11:47:00 PM,4,24,Office to/from Home,0,Micro,38.49,153.95,14.62,207,5
1863671878,5/22/18 22:01,Female,May,Tue,10:01:00 PM,13,48,Office to/from Home,0,Micro,53.16,212.64,20.2,286,3
1392448363,1/4/18 22:07,Female,January,Thu,10:07:00 PM,14,48,Office to/from Home,0,Micro,51.05,204.2,19.4,275,3
1669966106,4/4/18 2:05,Female,April,Wed,02:05:00 AM,10,30,Office to/from Home,0,Micro,31.78,127.14,12.08,171,2
1516146825,2/14/18 21:54,Male,February,Wed,09:54:00 PM,13,55,Office to/from Home,0,Micro,61.74,246.95,23.46,332.15,3
1613225627,3/16/18 23:02,Male,March,Fri,11:02:00 PM,4,19,NA,0,Mini,26.97,107.89,10.26,145.12,2
1406162428,1/9/18 22:07,Female,January,Tue,10:07:00 PM,3,6,Office to/from Home,0,Mini,19.58,78.34,7.44,105,5
1725879214,4/19/18 23:25,Male,April,Thu,11:25:00 PM,2,3,Office to/from Home,0,Prime,21.1,84.38,8.02,114,3
1941532049,6/11/18 21:11,Male,June,Mon,09:11:00 PM,5,22,Office to/from Home,0,Micro,33.36,133.44,12.68,179,4
1948528038,6/13/18 22:26,Male,June,Wed,10:26:00 PM,2,11,Office to/from Home,0,Mini,40.74,162.96,15.48,219,5
1982986706,6/21/18 23:48,Female,June,Thu,11:48:00 PM,11,38,Office to/from Home,0,Micro,44.8,179.18,17.02,241,1
1860476612,5/21/18 21:53,Male,May,Mon,09:53:00 PM,13,48,Office to/from Home,0,Micro,47.21,188.85,17.94,254,3
1808954666,5/9/18 21:12,Male,May,Wed,09:12:00 PM,10,52,Office to/from Home,0,Micro,51.3,205.21,19.49,276,3
1801927454,5/7/18 23:35,Female,May,Mon,11:35:00 PM,33,54,Office to/from Home,70,Micro,105.58,492.3,43.62,642,5
1583901213,3/7/18 23:04,Female,March,Wed,11:04:00 PM,3,5,Office to/from Home,0,Micro,15.2,60.8,5.78,81.78,4
1587250169,3/8/18 23:29,Female,March,Thu,11:29:00 PM,12,38,Office to/from Home,0,Micro,36.4,145.6,13.83,195.83,4
1866955319,5/23/18 21:25,Female,May,Wed,09:25:00 PM,8,41,Office to/from Home,0,Mini,34.68,138.72,13.18,187,5
1945115514,6/12/18 21:57,Female,June,Tue,09:57:00 PM,32,64,Office to/from Home,70,Mini,121.6,556.39,49.71,728,3
1469298861,1/30/18 22:39,Female,January,Tue,10:39:00 PM,1,2,Office to/from Home,0,Mini,16.97,67.89,6.44,91,5
1519408584,2/16/18 2:43,Male,February,Fri,02:43:00 AM,2,2,Office to/from Home,0,Prime,15.71,62.83,5.97,85,3
1471982221,2/1/18 1:07,Male,February,Thu,01:07:00 AM,4,10,Office to/from Home,0,Micro,20.97,83.86,7.98,113,2
